"MATÈRIA","TIPUS","CODI","FULL","ETAPA","NIVELL","SHORT",""
"Medi","CRIT","6.1","Identificar i analitzar la intervenció humana en el món, en problemes ecosocials, proposant solucions possibles a escala local.","PRI","3PRI","Identificar i analitzar la intervenció humana en el món, en problemes ecosocials, proposant solucions possibles a escala local","Identificar i analitzar la intervenció humana en el món, en problemes ecosocials, proposant solucions possibles a escala local."
"Medi","CRIT","6.1","Identificar i analitzar la intervenció humana en el món, en problemes ecosocials, proposant solucions possibles a escala local.","PRI","4PRI","Identificar i analitzar la intervenció humana en el món, en problemes ecosocials, proposant solucions possibles a escala local","Identificar i analitzar la intervenció humana en el món, en problemes ecosocials, proposant solucions possibles a escala local."
"Medi","CRIT","6.1","Analitzar la intervenció humana en el món i aportar opinions fonamentades per fer front a problemes ecosocials i involucrar-se en la seva resolució.","PRI","5PRI","Analitzar la intervenció humana en el món i aportar opinions fonamentades per fer front a problemes ecosocials i involucrar-se en la seva","Analitzar la intervenció humana en el món i aportar opinions fonamentades per fer front a problemes ecosocials i involucrar-se en la seva resolució."
"Medi","CRIT","6.1","Analitzar la intervenció humana en el món i aportar opinions fonamentades per fer front a problemes ecosocials i involucrar-se en la seva resolució.","PRI","6PRI","Analitzar la intervenció humana en el món i aportar opinions fonamentades per fer front a problemes ecosocials i involucrar-se en la seva","Analitzar la intervenció humana en el món i aportar opinions fonamentades per fer front a problemes ecosocials i involucrar-se en la seva resolució."
"Medi","CRIT","6.2","Participar en activitats que permeten avançar cap als objectius de desenvolupament sostenible de manera conscient i contextualitzada.","PRI","1PRI","Participar en activitats que permeten avançar cap als objectius de desenvolupament sostenible de manera conscient i contextualitzada","Participar en activitats que permeten avançar cap als objectius de desenvolupament sostenible de manera conscient i contextualitzada."
"Medi","CRIT","6.2","Participar en activitats que permeten avançar cap als objectius de desenvolupament sostenible de manera conscient i contextualitzada.","PRI","2PRI","Participar en activitats que permeten avançar cap als objectius de desenvolupament sostenible de manera conscient i contextualitzada","Participar en activitats que permeten avançar cap als objectius de desenvolupament sostenible de manera conscient i contextualitzada."
"Medi","CRIT","6.2","Escollir i realitzar accions cooperatives que facilitin afrontar els reptes i desafiaments proposats en els objectius de desenvolupament sostenible de manera crítica i contextualitzada.","PRI","3PRI","Escollir i realitzar accions cooperatives que facilitin afrontar els reptes i desafiaments proposats en els objectius de desenvolupament","Escollir i realitzar accions cooperatives que facilitin afrontar els reptes i desafiaments proposats en els objectius de desenvolupament sostenible de manera crítica i contextualitzada."
"Medi","CRIT","6.2","Escollir i realitzar accions cooperatives que facilitin afrontar els reptes i desafiaments proposats en els objectius de desenvolupament sostenible de manera crítica i contextualitzada.","PRI","4PRI","Escollir i realitzar accions cooperatives que facilitin afrontar els reptes i desafiaments proposats en els objectius de desenvolupament","Escollir i realitzar accions cooperatives que facilitin afrontar els reptes i desafiaments proposats en els objectius de desenvolupament sostenible de manera crítica i contextualitzada."
"Medi","CRIT","6.2","Dissenyar propostes o activitats, cooperativament, per avançar cap a la consecució dels objectius de desenvolupament sostenible de manera crítica i contextualitzada.","PRI","5PRI","Dissenyar propostes o activitats","Dissenyar propostes o activitats, cooperativament, per avançar cap a la consecució dels objectius de desenvolupament sostenible de manera crítica i contextualitzada."
"Medi","CRIT","6.2","Dissenyar propostes o activitats, cooperativament, per avançar cap a la consecució dels objectius de desenvolupament sostenible de manera crítica i contextualitzada.","PRI","6PRI","Dissenyar propostes o activitats","Dissenyar propostes o activitats, cooperativament, per avançar cap a la consecució dels objectius de desenvolupament sostenible de manera crítica i contextualitzada."
"Medi","CRIT","6.3","Mostrar comportaments i actituds de vida sostenible, conseqüents amb el respecte, la cura i la protecció del planeta.","PRI","1PRI","Mostrar comportaments i actituds de vida sostenible, conseqüents amb el respecte, la cura i la protecció del planeta","Mostrar comportaments i actituds de vida sostenible, conseqüents amb el respecte, la cura i la protecció del planeta."
"Medi","CRIT","6.3","Mostrar comportaments i actituds de vida sostenible, conseqüents amb el respecte, la cura i la protecció del planeta.","PRI","2PRI","Mostrar comportaments i actituds de vida sostenible, conseqüents amb el respecte, la cura i la protecció del planeta","Mostrar comportaments i actituds de vida sostenible, conseqüents amb el respecte, la cura i la protecció del planeta."
"Medi","CRIT","6.3","Adquirir hàbits de vida sostenible i conseqüents amb el respecte, la cura i la protecció de les persones i del planeta.","PRI","3PRI","Adquirir hàbits de vida sostenible i conseqüents amb el respecte, la cura i la protecció de les persones i del planeta","Adquirir hàbits de vida sostenible i conseqüents amb el respecte, la cura i la protecció de les persones i del planeta."
"Medi","CRIT","6.3","Adquirir hàbits de vida sostenible i conseqüents amb el respecte, la cura i la protecció de les persones i del planeta.","PRI","4PRI","Adquirir hàbits de vida sostenible i conseqüents amb el respecte, la cura i la protecció de les persones i del planeta","Adquirir hàbits de vida sostenible i conseqüents amb el respecte, la cura i la protecció de les persones i del planeta."
"Medi","CRIT","6.3","Participar en la construcció de models de convivència sostenibles en el temps basats en la cooperació, la cura i protecció de l’entorn i el respecte a les persones i al planeta.","PRI","5PRI","Participar en la construcció de models de convivència sostenibles en el temps basats en la cooperació","Participar en la construcció de models de convivència sostenibles en el temps basats en la cooperació, la cura i protecció de l’entorn i el respecte a les persones i al planeta."
"Medi","CRIT","6.3","Participar en la construcció de models de convivència sostenibles en el temps basats en la cooperació, la cura i protecció de l’entorn i el respecte a les persones i al planeta.","PRI","6PRI","Participar en la construcció de models de convivència sostenibles en el temps basats en la cooperació","Participar en la construcció de models de convivència sostenibles en el temps basats en la cooperació, la cura i protecció de l’entorn i el respecte a les persones i al planeta."
"Medi","CRIT","7.1","Detectar i contextualitzar temporalment esdeveniments propis i propers emprant nocions de mesura i successió bàsiques.","PRI","1PRI","Detectar i contextualitzar temporalment esdeveniments propis i propers emprant nocions de mesura i successió bàsiques","Detectar i contextualitzar temporalment esdeveniments propis i propers emprant nocions de mesura i successió bàsiques."
